date,stock_price,premium,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2023-01-27,22.710825,1.35,2023-03-17,23.250824999999995,0.02377720756511468,49,9857.0
2023-01-27,22.710825,0.48,2023-03-17,20.750824999999995,-0.08630245708819492,49,904.0
2023-01-27,22.710825,1.62,2023-03-17,23.750824999999995,0.0457931404957766,49,9521.0
2023-01-27,22.710825,1.79,2023-04-20,23.480825,0.03390453671321934,83,358.0
2023-01-27,22.710825,2.05,2023-04-20,23.980825,0.05592046964388126,83,1025.0
2023-01-27,22.710825,2.48,2023-04-20,24.980825,0.0999523355052051,83,1238.0
2023-01-27,22.710825,0.38,2023-12-15,15.550825000000003,-0.31526815956707854,322,114.0
2023-01-27,22.710825,1.49,2023-03-17,23.500824999999995,0.03478517403044564,49,5127.0
2023-01-27,22.710825,0.38,2023-03-17,20.250824999999995,-0.10831839001885685,49,190.0
2023-01-27,22.710825,0.12,2023-02-17,19.250824999999995,-0.15235025588018067,21,1200.0
2023-01-27,22.710825,0.22,2023-03-17,19.250824999999995,-0.15235025588018067,49,440.0
2023-01-27,22.710825,0.27,2023-03-17,19.750824999999995,-0.13033432294951877,49,5513.0
2023-01-27,22.710825,0.14,2023-02-17,20.000824999999995,-0.1193263564841878,21,70.0
2023-01-27,22.710825,0.18,2023-02-17,20.250824999999995,-0.10831839001885685,21,2182.0
2023-01-27,22.710825,0.48,2023-02-17,21.750824999999995,-0.04227059122687108,21,25650.0
2023-01-27,22.710825,0.68,2023-02-17,22.250824999999995,-0.02025465829620916,21,24313.0
2023-01-27,22.710825,0.26,2023-02-17,20.750824999999995,-0.08630245708819492,21,4306.0
2023-01-27,22.710825,1.27,2023-02-17,23.500824999999995,0.03478517403044564,21,8675.0
2023-01-27,22.710825,1.09,2023-02-17,23.250824999999995,0.02377720756511468,21,1220.0
2023-01-27,22.710825,1.9,2023-02-17,24.500824999999995,0.07881703989176948,21,1342.0
