date,stock_price,last_30_days_hist_volatility,last_60_days_hist_volatility,last_90_days_hist_volatility,last_180_hist_volatility,stock_price_moving_average_ratio,stock_price_exp_moving_average_ratio,last_30_days_average_volume,last_90_days_stochastic,last_30_days_return,last_60_days_return,last_90_days_return,next_month_buy_and_hold_return,last_30_days_rsi
2018-04-11,5.7375,0.16621269991212242,0.2353549552908092,0.22819937594359077,0.22819937594359077,1.0608945832384657,1.0403190104195827,9807548.285714285,0.934065934065934,0.0,0.02684563758389252,0.2272727272727273,-0.07450980392156867,47.272727272727266
2018-04-12,5.685,0.1682992580227455,0.23585533274061665,0.2276827302028873,0.2276827302028873,1.0502465463140307,1.0296938085109684,9156125.714285715,0.8866666666666663,0.006194690265486593,0.017449664429530068,0.2127999999999999,-0.059366754617414155,47.272727272727266
2018-04-13,5.625,0.16309998912632062,0.2364622833502272,0.2274336264703476,0.2274336264703476,1.0364589684184855,1.0180265290058448,9192970.80952381,0.8295454545454545,0.022727272727272728,0.00671140939597309,0.18421052631578946,-0.049333333333333305,45.6140350877193
2018-04-16,5.6125,0.16202819957445294,0.22756980444741898,0.22595946472819947,0.22595946472819947,1.027759280839021,1.0152832158609562,7535384.894736842,0.818181818181818,-0.002222222222222254,-0.008830022075055156,0.19098143236074258,-0.05657015590200444,48.598130841121474
2018-04-17,5.6375,0.16168662016769905,0.22702091809190317,0.22437084465140955,0.22437084465140955,1.0319097347913095,1.0193987915430112,7469966.05,0.8133333333333336,0.002222222222222254,-0.0022123893805310046,0.15641025641025644,-0.07583148558758318,50.9433962264151
2018-04-18,5.6125,0.15822874589212554,0.22252427669537728,0.22316223859966922,0.22316223859966922,1.0268517771141066,1.0143675458368193,7237527.333333333,0.7746478873239435,-0.002222222222222254,-0.008830022075055156,0.13959390862944163,-0.08908685968819599,51.13636363636364
2018-04-19,5.655,0.1550982821831933,0.2177326586219463,0.22181381623408308,0.22181381623408308,1.0322320871333375,1.0216701365247125,7723053.380952381,0.7941176470588238,0.00982142857142868,-0.0013245033112581717,0.1203566121842496,-0.0937223695844386,50.19305019305019
2018-04-20,5.575,0.1599319981164617,0.21828557454332714,0.22243682698418288,0.22243682698418288,1.0150748386751278,1.0066575272648932,7887911.80952381,0.6289062500000001,-0.0022371364653244164,-0.015452538631346486,0.07781536974383757,-0.08071748878923769,44.33781190019195
2018-04-23,5.5275,0.16145587545298914,0.21588674785543072,0.2218126677659233,0.2218126677659233,0.999499996575319,0.9979112847784744,6795154.947368421,0.5529411764705882,-0.025132275132275145,-0.03449781659388643,0.05285714285714283,-0.07734056987788335,42.02626641651031
2018-04-24,5.5,0.15611886537424777,0.2084982785415649,0.22070572081062673,0.22070572081062673,0.9945347817286284,0.992999119762517,6543123.7,0.5098039215686276,-0.029982363315696637,-0.04761904761904768,0.028037383177570162,-0.07727272727272724,41.2523020257827
2018-04-25,5.6375,0.15290518307326484,0.21320670584531995,0.22305967915448868,0.22305967915448868,1.0194800877601224,1.0180037334501375,6414281.047619048,0.7254901960784317,-0.005731922398589022,-0.02507565931690438,0.025000000000000033,-0.10864745011086471,49.55595026642984
2018-04-26,5.6375,0.14987835968628327,0.20304734490298698,0.22164483483475209,0.22164483483475209,1.017079560906046,1.0175444653265253,6923592.095238095,0.7254901960784317,-0.0022123893805310046,-0.02507565931690438,0.025000000000000033,-0.14855875831485593,55.467196819085494
2018-04-27,5.645,0.1406049069691151,0.20303112887270144,0.22022577286647305,0.22022577286647305,1.0159393919343633,1.0184525785729301,7109075.285714285,0.7372549019607837,-0.008779631255487395,-0.023778642455685287,0.03816091954022981,-0.14968999114260403,58.024691358024675
2018-04-30,5.595,0.13762649228738486,0.2040721688991348,0.21972028907547622,0.21972028907547622,1.0017225711069215,1.0089698080637173,6075232.9,0.6588235294117644,-0.018851380973257333,-0.02695652173913048,0.06066350710900462,-0.13092046470062554,51.93133047210301
2018-05-02,5.45,0.1573143135371499,0.21107663298518306,0.22400356249356576,0.22400356249356576,0.9757368463244529,0.982603762000786,6439952.476190476,0.43137254901960825,-0.04427882507672065,-0.028953229398663634,0.030732860520094666,-0.09633027522935786,42.91497975708503
2018-05-03,5.3275,0.1699361829876085,0.2164850029268094,0.2267204548729295,0.2267204548729295,0.9530984025687068,0.9609283940695674,6964097.523809524,0.2392156862745095,-0.07347826086956527,-0.05077951002227174,0.014761904761904702,-0.07320506804317216,39.77485928705442
2018-05-04,5.3,0.16957765052508733,0.21513583827078062,0.22563050608627944,0.22563050608627944,0.9479824338935089,0.9568823208871524,7832263.333333333,0.19607843137254896,-0.07826086956521743,-0.0556792873051225,0.011450381679389238,-0.06839622641509431,39.33209647495361
2018-05-07,5.3,0.16878517045294494,0.19376452547822667,0.2242799710506027,0.2242799710506027,0.9478775725879658,0.9578875107648454,8162903.631578947,0.19607843137254896,-0.0701754385964913,-0.07383136740934912,0.024154589371980676,-0.09905660377358481,40.458015267175576
