date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,volume_traded,hist_volatility,implied_volatility,vega,volatility_margin,last_100_days_moving_average,stock_price_moving_average_ratio,last_30_days_return,last_60_days_return,last_90_days_return,last_30_days_max_price_intraday,stock_price_above_strike_price_last_90_days,cc_next_month_return,next_month_buy_and_hold_return,cc_better_than_buy_and_hold,cc_better_than_buy_and_hold_amount
2019-01-21,49.57369477146499,1.51,0.030459702609642238,2019-03-18,52.023694771465,0.04942137178385681,10680.0,0.26803321186964424,0.2983184739566342,7.737607908240214,0.11299070691925639,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.07988107439349901,0.12386396555297613,False,-0.04398289115947712
2019-01-21,49.57369477146499,9.5,0.1916338905904644,2019-04-15,41.18369477146499,-0.1692429833741049,27395.0,0.26803321186964424,0.36822717341621203,8.84993543096148,0.3738117408946182,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.9473684210526315,0.022390907216359515,-0.016129634520478883,True,0.0385205417368384
2019-01-21,49.57369477146499,2.49,0.05022825132318488,2019-03-18,50.273694771465,0.014120391938244947,12790.0,0.26803321186964424,0.33427102917120244,7.746546663511575,0.24712540971889863,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.03508771929824561,0.06434864326142987,0.12386396555297613,False,-0.059515322291546255
2019-01-21,49.57369477146499,0.67,0.013515232283748544,2019-02-18,52.923694771464994,0.06757616141874274,49805.0,0.26803321186964424,0.32084779514432454,5.467909186738743,0.19704492180754918,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.08109139370249131,0.12062849112957662,False,-0.039537097427085305
2019-01-21,49.57369477146499,0.5,0.01008599424160339,2019-02-18,53.423694771464994,0.07766215566034614,257973.0,0.26803321186964424,0.305874591861605,5.464482899911936,0.14118168315038737,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.08774814990194953,0.12062849112957662,False,-0.03288034122762709
2019-01-21,49.57369477146499,9.0,0.181547896348861,2019-03-18,41.273694771465,-0.16742750441061607,26884.0,0.26803321186964424,0.37675983486149844,7.427191252755095,0.4056460848021046,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.9473684210526315,0.014120391938244947,0.12386396555297613,False,-0.10974357361473118
2019-01-21,49.57369477146499,1.19,0.024004666295016068,2019-03-18,53.023694771465,0.06959336026706359,7012.0,0.26803321186964424,0.29783749399895393,7.724270707489197,0.11119622796522965,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.09359802656207962,0.12386396555297613,False,-0.03026593899089651
2019-01-21,49.57369477146499,0.78,0.015734151016901288,2019-02-18,52.423694771464994,0.057490167177139354,13620.0,0.26803321186964424,0.3177162188565027,5.470846244061336,0.18536138354011666,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.07322431819404067,0.12062849112957662,False,-0.04740417293553595
2019-01-21,49.57369477146499,0.35,0.007060195969122373,2019-03-18,58.523694771465,0.1805392969247009,97.0,0.26803321186964424,0.32195050481330306,7.561108474059702,0.20115900028792355,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.13092416152209851,0.12386396555297613,True,0.007060195969122385
2019-01-21,49.57369477146499,4.8,0.09682554471939255,2019-04-15,46.68369477146499,-0.058297046716467606,3360.0,0.26803321186964424,0.28879023538420795,9.383297805808173,0.07744198328921525,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.2631578947368421,0.038528498002924884,-0.016129634520478883,True,0.05465813252340376
2019-01-21,49.57369477146499,0.85,0.017146190210725762,2019-03-18,55.023694771465,0.10993733723347715,106085.0,0.26803321186964424,0.3203387220443734,7.681355760210999,0.19514563068463153,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.12708352744420295,0.12386396555297613,True,0.0032195618912268242
2019-01-21,49.57369477146499,0.5,0.01008599424160339,2019-02-18,53.923694771464994,0.08774814990194953,500.0,0.26803321186964424,0.32924495445302404,5.460582246032833,0.22837372337704798,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.09783414414355292,0.12062849112957662,False,-0.0227943469860237
2019-01-21,49.57369477146499,1.2,0.024206386179848136,2019-02-18,51.423694771464994,0.03731817869393257,73233.0,0.26803321186964424,0.34020035797920833,5.4751912237963545,0.2692470295235727,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.06152456487378077,0.12062849112957662,False,-0.05910392625579585
2019-01-21,49.57369477146499,0.05,0.001008599424160339,2019-02-18,60.423694771464994,0.2188660750427936,5019.0,0.26803321186964424,0.3546102659535533,5.372803037919661,0.32300868045417874,45.10121617749347,1.0991653656604363,0.09280549173098233,0.09500642103536994,0.21466894664597772,49.94,0.0,0.1216370905537369,0.12062849112957662,True,0.0010085994241602891
