date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2021-01-26,54.53553500000001,0.5,0.009168334004608186,2021-02-22,56.16553500000001,0.029888768855022733,27,9049.0
2021-01-26,54.53553500000001,0.64,0.011735467525898479,2021-02-22,55.66553500000001,0.020720434850414547,27,20242.0
2021-01-26,54.53553500000001,1.16,0.02127053489069099,2021-02-22,54.66553500000001,0.002383766841198175,27,4774.0
2021-01-26,54.53553500000001,1.56,0.028605202094377544,2021-02-22,54.16553500000001,-0.006784567163410011,27,3120.0
2021-01-27,55.295535000000015,1.45,0.026222732088585443,2021-02-22,54.66553500000001,-0.011393324976419929,26,4639.0
2021-01-27,55.295535000000015,0.83,0.015010253540362702,2021-02-22,56.16553500000001,0.01573363925315122,26,7275.0
2021-01-27,55.295535000000015,0.99,0.01790379639151696,2021-03-15,56.66553500000001,0.024775960663008273,47,198.0
2021-01-27,55.295535000000015,1.14,0.02061649281447407,2021-02-22,55.66553500000001,0.006691317843294171,26,18321.0
2021-01-27,55.295535000000015,0.63,0.011393324976419884,2021-02-22,56.66553500000001,0.024775960663008273,26,34117.0
2021-01-27,55.295535000000015,1.5,0.02712696422957115,2021-03-15,55.91553500000001,0.011212478548222696,47,150.0
2021-01-27,55.295535000000015,3.09,0.055881546312916565,2021-03-15,53.66553500000001,-0.02947796779613403,47,21540.0
2021-01-27,55.295535000000015,0.3,0.0054253928459142295,2021-02-22,57.66553500000001,0.04286060348272237,26,12200.0
2021-01-27,55.295535000000015,2.66,0.04810514990043951,2021-02-22,53.66553500000001,-0.02947796779613403,26,266.0
2021-01-27,55.295535000000015,0.12,0.002170157138365692,2021-02-22,60.16553500000001,0.08807221053200762,26,146.0
2021-01-27,55.295535000000015,1.13,0.020435646386276932,2021-03-15,57.16553500000001,0.03381828207286532,47,2006.0
2021-01-27,55.295535000000015,0.28,0.005063699989519948,2021-02-22,58.16553500000001,0.05190292489257942,26,1474.0
2021-01-27,55.295535000000015,1.21,0.02188241781185406,2021-03-15,56.16553500000001,0.01573363925315122,47,1210.0
2021-01-27,55.295535000000015,1.44,0.026041885660388304,2021-03-15,55.66553500000001,0.006691317843294171,47,29297.0
2021-01-27,55.295535000000015,0.19,0.003436082135745679,2021-02-22,59.16553500000001,0.06998756771229352,26,1916.0
2021-01-27,55.295535000000015,1.25,0.022605803524642625,2021-02-22,55.16553500000001,-0.0023510035665628795,26,765.0
2021-01-27,55.295535000000015,0.52,0.009404014266251332,2021-02-22,57.16553500000001,0.03381828207286532,26,7069.0
2021-01-27,55.295535000000015,0.2,0.00361692856394282,2021-02-22,58.66553500000001,0.06094524630243647,26,2465.0
2021-01-27,55.295535000000015,0.85,0.015371946396756984,2021-03-15,57.66553500000001,0.04286060348272237,47,5195.0
2021-01-27,55.295535000000015,0.65,0.011755017832814166,2021-03-15,58.66553500000001,0.06094524630243647,47,130.0
2021-01-27,55.295535000000015,3.15,0.056966624882099415,2021-02-22,52.66553500000001,-0.04756261061584813,26,1230.0
2021-01-27,55.295535000000015,2.06,0.03725436420861105,2021-03-15,54.66553500000001,-0.011393324976419929,47,12086.0
2021-01-28,55.41553500000001,1.1,0.01985002941864587,2021-02-22,55.66553500000001,0.004511370322419515,25,7988.0
2021-01-28,55.41553500000001,1.2,0.021654577547613674,2021-03-15,56.66553500000001,0.022556851612097577,46,120.0
2021-01-28,55.41553500000001,1.62,0.029233679689278463,2021-02-22,54.66553500000001,-0.013534110967258546,25,1258.0
2021-01-28,55.41553500000001,0.85,0.015338659096226353,2021-02-22,56.16553500000001,0.013534110967258546,25,2015.0
2021-01-28,55.41553500000001,1.54,0.027790041186104217,2021-03-15,55.66553500000001,0.004511370322419515,46,63880.0
2021-01-28,55.41553500000001,1.3,0.023459125676581483,2021-03-15,55.91553500000001,0.00902274064483903,46,130.0
2021-01-28,55.41553500000001,0.09,0.0016240933160710255,2021-02-22,60.16553500000001,0.0857160361259708,25,120.0
2021-01-28,55.41553500000001,1.99,0.03591050776645934,2021-03-15,54.66553500000001,-0.013534110967258546,46,995.0
2021-01-28,55.41553500000001,0.23,0.004150460696625955,2021-02-22,58.16553500000001,0.04962507354661467,25,882.0
2021-01-28,55.41553500000001,1.22,0.022015487173407233,2021-03-15,56.16553500000001,0.013534110967258546,46,1220.0
2021-01-28,55.41553500000001,1.33,0.024000490115271823,2021-02-22,55.16553500000001,-0.004511370322419515,25,1788.0
2021-01-28,55.41553500000001,0.21,0.003789551070832393,2021-02-22,58.66553500000001,0.0586478141914537,25,569.0
2021-01-28,55.41553500000001,0.45,0.008120466580355128,2021-02-22,57.16553500000001,0.03157959225693661,25,23072.0
2021-01-28,55.41553500000001,0.2,0.0036090962579356125,2021-02-22,59.16553500000001,0.06767055483629274,25,239.0
2021-01-28,55.41553500000001,0.12,0.0021654577547613675,2021-03-15,64.415535,0.16240933160710241,46,120.0
2021-01-28,55.41553500000001,0.8,0.01443638503174245,2021-03-15,57.16553500000001,0.03157959225693661,46,421.0
2021-01-28,55.41553500000001,0.82,0.014797294657536009,2021-03-15,57.66553500000001,0.04060233290177564,46,328.0
2021-01-28,55.41553500000001,0.37,0.0066768280771808824,2021-02-22,57.66553500000001,0.04060233290177564,25,681.0
2021-01-28,55.41553500000001,2.66,0.048000980230543645,2021-02-22,53.66553500000001,-0.03157959225693661,25,5320.0
2021-01-28,55.41553500000001,2.98,0.05377553424324062,2021-03-15,53.66553500000001,-0.03157959225693661,46,1490.0
2021-01-28,55.41553500000001,0.63,0.011368653212497179,2021-02-22,56.66553500000001,0.022556851612097577,25,9616.0
2021-01-29,54.905535000000015,0.7,0.012749170006266212,2021-03-15,57.66553500000001,0.05026815602470675,45,16100.0
2021-01-29,54.905535000000015,0.23,0.004189013002058899,2021-02-22,58.16553500000001,0.059374706029182614,24,1150.0
2021-01-29,54.905535000000015,1.53,0.027866043013696152,2021-02-22,55.16553500000001,0.0047354060023274145,24,153.0
2021-01-29,54.905535000000015,0.69,0.012567039006176695,2021-02-22,56.16553500000001,0.022948506011279148,24,2885.0
2021-01-29,54.905535000000015,1.27,0.023130637011368704,2021-03-15,56.16553500000001,0.022948506011279148,45,1270.0
2021-01-29,54.905535000000015,0.95,0.017302445008504145,2021-02-22,55.66553500000001,0.013841956006803281,24,19110.0
2021-01-29,54.905535000000015,2.22,0.040433082019872855,2021-02-22,53.66553500000001,-0.022584244011100187,24,444.0
2021-01-29,54.905535000000015,1.35,0.02458768501208484,2021-03-15,55.66553500000001,0.013841956006803281,45,75923.0
2021-01-29,54.905535000000015,0.12,0.0021855720010742078,2021-02-22,59.16553500000001,0.07758780603813435,24,12.0
2021-01-29,54.905535000000015,2.44,0.04443996402184223,2021-03-15,53.66553500000001,-0.022584244011100187,45,12200.0
2021-01-29,54.905535000000015,1.42,0.025862602012711462,2021-02-22,54.66553500000001,-0.004371144002148452,24,3690.0
2021-01-29,54.905535000000015,0.32,0.005828192002864555,2021-02-22,57.66553500000001,0.05026815602470675,24,222.0
2021-01-29,54.905535000000015,0.38,0.006920978003401659,2021-02-22,57.16553500000001,0.04116160602023088,24,1371.0
2021-01-29,54.905535000000015,0.63,0.011474253005639593,2021-02-22,56.66553500000001,0.032055056015755014,24,3135.0
2021-02-01,55.63553500000001,2.2,0.039543072606383664,2021-03-15,54.66553500000001,-0.01743490019463278,42,220.0
2021-02-01,55.63553500000001,0.23,0.0041340484997582925,2021-02-22,58.66553500000001,0.05446159545333752,21,225.0
2021-02-01,55.63553500000001,0.04,0.0007189649564797029,2021-02-22,61.16553500000001,0.09939690523331896,21,20.0
2021-02-01,55.63553500000001,1.4,0.0251637734767896,2021-02-22,55.16553500000001,-0.00844783823863649,21,700.0
2021-02-01,55.63553500000001,2.01,0.03612798906310507,2021-02-22,54.66553500000001,-0.01743490019463278,21,8641.0
2021-02-01,55.63553500000001,1.42,0.025523255955029453,2021-03-15,56.16553500000001,0.009526285673356085,42,6085.0
2021-02-01,55.63553500000001,1.67,0.030016786933027596,2021-03-15,55.66553500000001,0.0005392237173597977,42,79502.0
2021-02-01,55.63553500000001,2.0,0.03594824782398515,2021-02-22,54.16553500000001,-0.026421962150629065,21,410.0
2021-02-01,55.63553500000001,0.15,0.002696118586798886,2021-02-22,59.16553500000001,0.06344865740933381,21,3650.0
2021-02-01,55.63553500000001,0.67,0.012042663021035025,2021-02-22,56.66553500000001,0.018513347629352372,21,5009.0
2021-02-01,55.63553500000001,1.03,0.01851334762935235,2021-03-15,57.16553500000001,0.02750040958534866,42,5456.0
2021-02-01,55.63553500000001,0.99,0.017794382672872647,2021-03-15,57.66553500000001,0.03648747154134495,42,41708.0
2021-02-01,55.63553500000001,2.72,0.0488896170406198,2021-02-22,53.66553500000001,-0.03540902410662535,21,1360.0
2021-02-01,55.63553500000001,0.6,0.010784474347195544,2021-02-22,57.16553500000001,0.02750040958534866,21,2661.0
2021-02-01,55.63553500000001,0.76,0.013660334173114356,2021-03-15,58.16553500000001,0.045474533497341235,42,76.0
2021-02-01,55.63553500000001,1.0,0.017974123911992573,2021-03-15,56.66553500000001,0.018513347629352372,42,100.0
2021-02-01,55.63553500000001,1.7,0.030556010650387377,2021-03-15,55.16553500000001,-0.00844783823863649,42,170.0
2021-02-01,55.63553500000001,0.3,0.005392237173597772,2021-02-22,58.16553500000001,0.045474533497341235,21,70.0
2021-02-01,55.63553500000001,0.07,0.0012581886738394802,2021-02-22,60.16553500000001,0.08142278132132638,21,198.0
2021-02-01,55.63553500000001,1.01,0.0181538651511125,2021-02-22,56.16553500000001,0.009526285673356085,21,2294.0
2021-02-01,55.63553500000001,0.42,0.0075491320430368805,2021-02-22,57.66553500000001,0.03648747154134495,21,5509.0
2021-02-02,56.31553500000001,0.77,0.013672958980146418,2021-03-15,58.16553500000001,0.032850615731520635,41,770.0
2021-02-02,56.31553500000001,3.27,0.05806568294166076,2021-03-15,53.66553500000001,-0.04705628739920518,41,16350.0
2021-02-02,56.31553500000001,0.78,0.013850529875992475,2021-02-22,57.16553500000001,0.015093526146914902,20,1268.0
2021-02-02,56.31553500000001,1.01,0.017934660480451795,2021-03-15,57.66553500000001,0.023972070939217768,41,3603.0
2021-02-02,56.31553500000001,2.09,0.03711231723182599,2021-02-22,54.66553500000001,-0.02929919781459944,20,1499.0
2021-02-02,56.31553500000001,0.65,0.01154210822999373,2021-03-15,58.66553500000001,0.04172916052382351,41,325.0
2021-02-02,56.31553500000001,1.0,0.017757089584605736,2021-02-22,56.66553500000001,0.006214981354612033,20,9501.0
2021-02-02,56.31553500000001,0.25,0.004439272396151434,2021-02-22,58.66553500000001,0.04172916052382351,20,1372.0
2021-02-02,56.31553500000001,2.09,0.03711231723182599,2021-03-15,55.66553500000001,-0.011542108229993703,41,52833.0
2021-02-02,56.31553500000001,1.61,0.028588914231215238,2021-03-15,56.16553500000001,-0.0026635634376908353,41,161.0
2021-02-02,56.31553500000001,0.55,0.009766399271533156,2021-02-22,57.66553500000001,0.023972070939217768,20,14490.0
2021-02-02,56.31553500000001,0.11,0.001953279854306631,2021-02-22,60.16553500000001,0.0683647949007321,20,1105.0
2021-02-02,56.31553500000001,0.33,0.005859839562919893,2021-02-22,58.16553500000001,0.032850615731520635,20,3046.0
