date,stock_price,last_30_days_hist_volatility,last_60_days_hist_volatility,last_90_days_hist_volatility,last_180_hist_volatility,stock_price_moving_average_ratio,stock_price_exp_moving_average_ratio,last_30_days_average_volume,last_90_days_stochastic,last_30_days_return,last_60_days_return,last_90_days_return,next_month_buy_and_hold_return,last_30_days_rsi
2018-02-16,22.5,0.1459499734126039,0.1434480994609964,0.1434480994609964,0.1434480994609964,1.0298425485170266,1.0290591118221937,306094986.31578946,1.160493827160492,0.021334543803903715,0.0373443983402489,0.0373443983402489,0.06044444444444442,60.51948051948053
2018-02-19,22.41,0.1453855139831438,0.1418231682415511,0.1418231682415511,0.1418231682415511,1.024736702363041,1.023668065378278,320947190.5882353,0.9042553191489364,0.023287671232876787,0.03319502074688791,0.03319502074688791,0.06916555109326197,58.6118251928021
2018-02-20,22.78,0.15197110632136687,0.14599247676373922,0.14599247676373922,0.14599247676373922,1.0408510030698936,1.0395386779535032,306216284.7222222,1.2978723404255328,0.0401826484018266,0.05025357307514983,0.05025357307514983,0.05706760316066713,64.0096618357488
2018-02-21,22.47,0.15832900731846353,0.14973302849964318,0.14973302849964318,0.14973302849964318,1.0254172831994246,1.0237332659107983,308540569.2105263,0.7459016393442609,0.026027397260273987,0.035961272475795183,0.035961272475795183,0.06764574988874053,58.81006864988557
2018-02-22,22.49,0.15785529743560278,0.14744771648071348,0.14744771648071348,0.14744771648071348,1.02556330472103,1.0236694054900963,323916321.15789473,0.7622950819672114,0.02694063926940639,0.03688335638543094,0.03688335638543094,0.07025344597598941,59.54022988505745
2018-02-23,22.04,0.17021957615102448,0.1560798782152403,0.1560798782152403,0.1560798782152403,1.0043093908265959,1.0022537934144018,329596443.2105263,0.3934426229508192,0.006852444038373621,0.016136468418625996,0.016136468418625996,0.09210526315789479,54.64135021097043
2018-02-26,22.22,0.168573436288819,0.15516892661080076,0.15516892661080076,0.15516892661080076,1.0123903661422804,1.0103513158973998,344348534.7222222,0.5409836065573761,0.017399267399267355,0.024435223605347976,0.024435223605347976,0.07515751575157524,56.300813008130056
2018-02-27,22.29,0.1646051729968481,0.15313488125559577,0.15313488125559577,0.15313488125559577,1.0152397365667507,1.0131370899453642,348403567.3684211,0.598360655737704,0.020604395604395573,0.027662517289073207,0.027662517289073207,0.0829968595782863,54.64135021097043
2018-02-28,22.07,0.16529577384089628,0.15352386128405301,0.15352386128405301,0.15352386128405301,1.0048164478098343,1.0026475692066124,341233029.25,0.41803278688524637,0.010531135531135551,0.017519594283079712,0.017519594283079712,0.08382419574082471,54.98938428874733
2018-03-01,22.41,0.17082590650403986,0.15611085186960505,0.15611085186960505,0.15611085186960505,1.0201701859439016,1.017995342961427,401364346.1,0.6967213114754096,0.02469135802469132,0.03319502074688791,0.03319502074688791,0.06738063364569395,56.107660455486545
2018-03-02,22.65,0.1726641993373438,0.15605334093620465,0.15605334093620465,0.15605334093620465,1.0305760305760305,1.0282322064361582,411667945.3,0.8934426229508178,0.03189066059225509,0.04426002766251716,0.04426002766251716,0.056070640176600586,57.51503006012024
2018-03-05,22.59,0.17207114390834172,0.1543683345315313,0.1543683345315313,0.1543683345315313,1.0270800758508267,1.0244848920748575,415525827.4444444,0.8442622950819665,0.03862068965517241,0.04486586493987044,0.04149377593360989,0.07392651615759194,55.691056910569095
2018-03-06,22.84,0.17442709548567153,0.1544348016261138,0.1544348016261138,0.1544348016261138,1.0377774892898868,1.034939742221823,409656928.7368421,1.0491803278688514,0.05011494252873563,0.05253456221198159,0.0530198248040571,0.05516637478108588,59.09090909090907
2018-03-07,23.14,0.1768189272059339,0.1552447398098158,0.1552447398098158,0.1552447398098158,1.0504856418918918,1.0472774132675375,408422273.25,1.2343750000000004,0.06390804597701152,0.06832871652816253,0.06685108344859378,0.007778738115816755,60.79545454545455
2018-03-08,23.37,0.17826063506200163,0.15473579395958081,0.15473579395958081,0.15473579395958081,1.059711029123812,1.0559975552018794,410318319.6,1.1455696202531647,0.07745504840940524,0.07894736842105267,0.07745504840940524,-0.00042789901583233043,63.58595194085029
2018-03-09,23.51,0.17839267509384554,0.15330183559228838,0.15330183559228838,0.15330183559228838,1.0646466272856265,1.0603423230005264,409246280.2,1.0773480662983428,0.0839096357768557,0.0854108956602032,0.0839096357768557,-0.006380263717567083,64.50450450450454
2018-03-12,24.05,0.18780378214953256,0.15929976763133916,0.15929976763133916,0.15929976763133916,1.0875720099880064,1.0825467367541899,408634233.8888889,1.2769230769230762,0.07799193186911708,0.10068649885583521,0.10880590133702164,-0.005405405405405364,67.76315789473684
2018-03-13,24.03,0.1875832539400852,0.15771977370508206,0.15771977370508206,0.15771977370508206,1.0846466334380132,1.078752885522432,410506075.2631579,0.9919678714859439,0.07709547288211575,0.11249999999999998,0.10788381742738588,-0.0278818143986684,67.65188834154353
2018-03-14,24.34,0.18955137808230646,0.15792533475143664,0.15792533475143664,0.15792533475143664,1.0967051534778935,1.089915161420328,400592580.1,1.116465863453815,0.09099058718063655,0.11549037580201647,0.12217611802674036,-0.04149548069022192,69.65408805031447
2018-03-15,23.95,0.19837225853030882,0.1618372459163805,0.1618372459163805,0.1618372459163805,1.0770070849087772,1.069403471759602,391392457.4285714,0.8597122302158272,0.07350963693411029,0.09761686526122819,0.10419548178884269,-0.03757828810020871,65.47619047619047
2018-03-16,23.68,0.19873871448536018,0.16296136736986816,0.16296136736986816,0.16296136736986816,1.063227938469275,1.0550537634886592,395728109.95454544,0.762589928057554,0.06140744060959216,0.08524289642529786,0.09174734900875972,-0.026604729729729687,62.51808972503619
