date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2018-02-02,19.79,0.5,0.025265285497726126,2018-03-19,23.0,0.16220313289540178,45,8960.0
2018-02-02,19.79,0.95,0.048004042445679636,2018-03-19,21.0,0.06114199090449727,45,4460.0
2018-02-02,19.79,0.09,0.004547751389590703,2018-02-19,23.0,0.16220313289540178,17,1627.0
2018-02-02,19.79,1.46,0.07377463365336029,2018-03-19,20.0,0.010611419909045015,45,5402.0
2018-02-02,19.79,0.48,0.02425467407781708,2018-02-19,21.0,0.06114199090449727,17,4929.0
2018-02-02,19.79,0.96,0.04850934815563416,2018-02-19,20.0,0.010611419909045015,17,6819.0
2018-02-02,19.79,0.18,0.009095502779181405,2018-02-19,22.0,0.11167256189994952,17,1502.0
2018-02-05,19.79,0.54,0.027286508337544216,2018-03-19,23.0,0.16220313289540178,42,4909.0
2018-02-05,19.79,1.1,0.05558362809499748,2018-03-19,21.0,0.06114199090449727,42,4770.0
2018-02-05,19.79,1.71,0.08640727640222334,2018-03-19,20.0,0.010611419909045015,42,54832.0
2018-02-05,19.79,1.08,0.05457301667508843,2018-02-19,19.5,-0.01465386558868111,14,3996.0
2018-02-05,19.79,0.07,0.003537139969681658,2018-02-19,23.0,0.16220313289540178,14,572.0
2018-02-05,19.79,0.2,0.01010611419909045,2018-02-19,22.0,0.11167256189994952,14,340.0
2018-02-05,19.79,0.45,0.022738756947953513,2018-02-19,21.0,0.06114199090449727,14,1837.0
2018-02-05,19.79,0.87,0.043961596766043456,2018-02-19,20.0,0.010611419909045015,14,3729.0
2018-02-05,19.79,1.7,0.08590197069226882,2018-02-19,18.5,-0.06518443658413337,14,170.0
2018-02-06,20.89,2.15,0.10292005744375299,2018-03-19,20.0,-0.042604116802297774,41,41950.0
2018-02-06,20.89,2.2,0.10531354715174725,2018-02-19,18.5,-0.11440880804212544,13,1980.0
2018-02-06,20.89,3.2,0.15318334131163236,2018-02-19,17.5,-0.16227860220201054,13,320.0
2018-02-06,20.89,0.11,0.005265677357587362,2018-02-19,23.0,0.10100526567735756,13,407.0
2018-02-06,20.89,2.69,0.12876974629009094,2018-02-19,18.0,-0.138343705122068,13,2690.0
2018-02-06,20.89,3.6,0.1723312589755864,2018-02-19,17.0,-0.1862134992819531,13,360.0
2018-02-06,20.89,0.33,0.015797032072762087,2018-02-19,22.0,0.05313547151747244,13,2962.0
2018-02-07,21.06,0.99,0.04700854700854701,2018-03-19,23.0,0.09211775878442552,40,404.0
2018-02-07,21.06,1.39,0.06600189933523266,2018-03-19,22.0,0.044634377967711365,40,5778.0
2018-02-07,21.06,1.58,0.07502374169040836,2018-03-19,21.0,-0.0028490028490027884,40,158.0
2018-02-07,21.06,2.52,0.11965811965811966,2018-03-19,20.0,-0.05033238366571694,40,62435.0
2018-02-07,21.06,2.85,0.13532763532763534,2018-02-19,18.5,-0.12155745489078817,12,3645.0
2018-02-07,21.06,0.35,0.016619183285849954,2018-02-19,22.0,0.044634377967711365,12,2661.0
2018-02-07,21.06,0.7,0.03323836657169991,2018-02-19,21.0,-0.0028490028490027884,12,11192.0
2018-02-07,21.06,1.56,0.07407407407407408,2018-02-19,20.0,-0.05033238366571694,12,1696.0
2018-02-07,21.06,3.89,0.18471035137701805,2018-02-19,18.0,-0.14529914529914525,12,1956.0
2018-02-07,21.06,0.2,0.009496676163342831,2018-02-19,23.0,0.09211775878442552,12,1480.0
2018-02-08,21.64,1.75,0.08086876155268022,2018-02-19,20.0,-0.07578558225508321,11,3163.0
2018-02-08,21.64,0.8,0.036968576709796676,2018-02-19,21.0,-0.029574861367837362,11,4560.0
2018-02-08,21.64,0.44,0.02033271719038817,2018-02-19,22.0,0.016635859519408477,11,15015.0
2018-02-08,21.64,0.39,0.018022181146025877,2018-02-19,23.0,0.06284658040665432,11,8018.0
2018-02-08,21.64,4.99,0.23059149722735675,2018-02-19,16.5,-0.23752310536044363,11,499.0
2018-02-08,21.64,3.4,0.15711645101663585,2018-02-19,18.5,-0.14510166358595197,11,2010.0
2018-02-09,21.12,0.53,0.025094696969696968,2018-03-19,24.0,0.1363636363636363,38,265.0
2018-02-09,21.12,0.83,0.03929924242424242,2018-03-19,23.0,0.08901515151515146,38,42582.0
2018-02-09,21.12,1.8,0.08522727272727272,2018-03-19,21.0,-0.005681818181818229,38,7688.0
2018-02-09,21.12,3.4,0.16098484848484848,2018-03-19,20.0,-0.05303030303030307,38,1700.0
2018-02-09,21.12,5.0,0.23674242424242423,2018-02-19,17.0,-0.19507575757575762,10,5000.0
2018-02-09,21.12,4.0,0.1893939393939394,2018-02-19,18.5,-0.12405303030303035,10,2000.0
2018-02-09,21.12,0.1,0.004734848484848485,2018-02-19,23.0,0.08901515151515146,10,4710.0
2018-02-09,21.12,1.5,0.07102272727272727,2018-02-19,20.0,-0.05303030303030307,10,15000.0
2018-02-09,21.12,3.7,0.17518939393939395,2018-03-19,19.0,-0.10037878787878791,38,41070.0
2018-02-14,21.53,1.02,0.04737575476079888,2018-03-19,23.0,0.06827682303762186,33,3060.0
2018-02-14,21.53,1.86,0.08639108221086855,2018-03-19,21.0,-0.024616813748258297,33,1674.0
2018-02-14,21.53,1.45,0.06734788666976312,2018-03-19,22.0,0.021830004644681784,33,145.0
2018-02-14,21.53,3.0,0.13934045517882024,2018-02-19,18.5,-0.1407338597306085,5,300.0
2018-02-14,21.53,3.5,0.16256386437529027,2018-02-19,18.0,-0.16395726892707854,5,1050.0
2018-02-15,21.44,3.31,0.15438432835820895,2018-02-19,18.0,-0.1604477611940299,4,10828.0
2018-02-15,21.44,0.01,0.0004664179104477612,2018-02-19,23.0,0.07276119402985068,4,852.0
2018-02-15,21.44,3.4,0.1585820895522388,2018-02-19,18.5,-0.13712686567164184,4,1700.0
2018-02-15,21.44,1.41,0.06576492537313432,2018-03-19,22.0,0.026119402985074567,32,5247.0
2018-02-15,21.44,1.02,0.04757462686567164,2018-03-19,23.0,0.07276119402985068,32,7250.0
2018-02-15,21.44,0.54,0.025186567164179104,2018-03-19,24.0,0.1194029850746268,32,270.0
2018-02-16,21.45,0.58,0.027039627039627038,2018-03-19,24.0,0.11888111888111892,31,174.0
2018-02-16,21.45,0.8,0.037296037296037296,2018-03-19,23.0,0.0722610722610723,31,10849.0
2018-02-16,21.45,2.2,0.10256410256410257,2018-03-19,20.0,-0.06759906759906757,31,3520.0
2018-02-16,21.45,0.01,0.0004662004662004662,2018-02-19,22.0,0.025641025641025675,3,120.0
2018-02-16,21.45,0.3,0.013986013986013986,2018-02-19,21.0,-0.020979020979020945,3,1200.0
2018-02-16,21.45,3.4,0.1585081585081585,2018-02-19,18.0,-0.1608391608391608,3,6460.0
2018-02-19,21.42,1.49,0.0695611577964519,2018-03-19,21.0,-0.01960784313725498,28,13620.0
2018-02-19,21.42,1.05,0.049019607843137254,2018-03-19,22.0,0.027077497665732878,28,27134.0
2018-02-19,21.42,0.63,0.029411764705882353,2018-03-19,23.0,0.07376283846872074,28,18938.0
2018-02-20,22.88,0.3,0.013111888111888112,2018-03-19,27.0,0.18006993006993013,27,4600.0
2018-02-20,22.88,1.04,0.045454545454545456,2018-03-19,24.0,0.048951048951048994,27,1988.0
2018-02-20,22.88,1.38,0.06031468531468531,2018-03-19,23.0,0.005244755244755288,27,56067.0
2018-02-20,22.88,2.65,0.11582167832167832,2018-03-19,21.0,-0.08216783216783213,27,18689.0
2018-02-20,22.88,3.51,0.1534090909090909,2018-03-19,20.0,-0.12587412587412583,27,4069.0
2018-02-20,22.88,1.9,0.08304195804195805,2018-03-19,22.0,-0.03846153846153842,27,45684.0
2018-02-21,23.35,4.8,0.20556745182012845,2018-03-19,20.0,-0.14346895074946472,26,234344.0
2018-02-21,23.35,2.7,0.11563169164882227,2018-03-19,21.0,-0.10064239828693795,26,11438.0
2018-02-21,23.35,2.24,0.09593147751605996,2018-03-19,22.0,-0.05781584582441119,26,32288.0
2018-02-21,23.35,1.85,0.07922912205567452,2018-03-19,23.0,-0.014989293361884428,26,115752.0
2018-02-21,23.35,1.43,0.06124197002141327,2018-03-19,24.0,0.027837259100642334,26,21135.0
2018-02-21,23.35,0.92,0.039400428265524624,2018-03-19,25.0,0.0706638115631691,26,86301.0
2018-02-21,23.35,0.3,0.012847965738758028,2018-03-19,27.0,0.15631691648822263,26,22881.0
2018-02-21,23.35,2.81,0.1203426124197002,2018-04-16,22.0,-0.05781584582441119,54,10397.0
2018-02-21,23.35,2.26,0.09678800856531047,2018-04-16,23.0,-0.014989293361884428,54,8572.0
2018-02-21,23.35,1.83,0.07837259100642398,2018-04-16,24.0,0.027837259100642334,54,24750.0
2018-02-21,23.35,3.11,0.13319057815845822,2018-04-16,21.5,-0.07922912205567458,54,11507.0
2018-02-22,23.89,2.89,0.12097111762243616,2018-04-16,23.0,-0.03725408120552535,53,53733.0
2018-02-22,23.89,2.28,0.09543742151527834,2018-04-16,24.0,0.004604437002930072,53,48256.0
2018-02-22,23.89,3.48,0.14566764336542487,2018-04-16,22.0,-0.07911259941398077,53,25271.0
2018-02-22,23.89,3.66,0.15320217664294683,2018-04-16,21.5,-0.10004185851820847,53,13542.0
2018-02-22,23.89,1.86,0.07785684386772708,2018-04-16,25.0,0.04646295521138549,53,26973.0
2018-02-22,23.89,0.47,0.019673503557974047,2018-03-19,27.0,0.13017999162829633,25,14607.0
2018-02-22,23.89,0.85,0.03557974047718711,2018-03-19,26.0,0.08832147341984091,25,700.0
2018-02-22,23.89,1.16,0.04855588112180828,2018-03-19,25.0,0.04646295521138549,25,23566.0
2018-02-22,23.89,1.53,0.0640435328589368,2018-03-19,24.0,0.004604437002930072,25,8190.0
2018-02-22,23.89,2.01,0.08413562159899539,2018-03-19,23.0,-0.03725408120552535,25,40035.0
2018-02-22,23.89,2.65,0.11092507325240686,2018-03-19,22.0,-0.07911259941398077,25,42040.0
2018-02-22,23.89,4.77,0.19966513185433232,2018-03-19,20.0,-0.1628296358308916,25,477.0
2018-02-23,24.9,0.2,0.008032128514056226,2018-04-16,30.0,0.2048192771084338,52,1000.0
2018-02-23,24.9,1.78,0.07148594377510041,2018-04-16,26.0,0.044176706827309294,52,43666.0
2018-02-23,24.9,2.23,0.0895582329317269,2018-04-16,25.0,0.004016064257028169,52,67885.0
2018-02-23,24.9,2.71,0.10883534136546186,2018-04-16,24.0,-0.036144578313252955,52,101390.0
2018-02-23,24.9,3.28,0.13172690763052208,2018-04-16,23.0,-0.07630522088353409,52,86599.0
2018-02-23,24.9,3.73,0.1497991967871486,2018-04-16,22.0,-0.11646586345381521,52,2238.0
2018-02-23,24.9,1.0,0.040160642570281124,2018-03-19,27.0,0.08433734939759042,24,30082.0
2018-02-23,24.9,1.0,0.040160642570281124,2018-03-19,26.0,0.044176706827309294,24,33927.0
2018-02-23,24.9,1.5,0.06024096385542169,2018-03-19,25.0,0.004016064257028169,24,64215.0
2018-02-23,24.9,2.0,0.08032128514056225,2018-03-19,24.0,-0.036144578313252955,24,13146.0
2018-02-23,24.9,2.62,0.10522088353413656,2018-03-19,23.0,-0.07630522088353409,24,34057.0
2018-02-23,24.9,2.82,0.11325301204819277,2018-03-19,22.0,-0.11646586345381521,24,10434.0
2018-02-23,24.9,5.19,0.20843373493975906,2018-03-19,20.0,-0.19678714859437746,24,13563.0
2018-02-26,24.46,1.48,0.06050695012264922,2018-04-16,27.0,0.10384300899427633,49,15624.0
2018-02-26,24.46,1.84,0.07522485690923958,2018-04-16,26.0,0.0629599345870809,49,20350.0
2018-02-26,24.46,2.26,0.09239574816026164,2018-04-16,25.0,0.022076860179885492,49,8362.0
2018-02-26,24.46,2.57,0.10506950122649222,2018-04-16,24.0,-0.01880621422730993,49,42143.0
2018-02-26,24.46,3.1,0.1267375306623058,2018-04-16,23.0,-0.059689288634505344,49,50133.0
2018-02-26,24.46,2.47,0.1009811937857727,2018-03-19,23.0,-0.059689288634505344,21,33835.0
2018-02-26,24.46,0.93,0.038021259198691745,2018-03-19,26.0,0.0629599345870809,21,12009.0
2018-02-26,24.46,1.33,0.05437448896156991,2018-03-19,25.0,0.022076860179885492,21,10891.0
2018-02-26,24.46,1.82,0.07440719542109567,2018-03-19,24.0,-0.01880621422730993,21,18412.0
2018-02-26,24.46,5.5,0.2248569092395748,2018-03-19,20.0,-0.1823385118560916,21,550.0
2018-02-26,24.46,0.63,0.025756336876533115,2018-03-19,27.0,0.10384300899427633,21,30705.0
2018-02-27,24.9,1.37,0.05502008032128515,2018-04-16,27.0,0.08433734939759042,48,58941.0
2018-02-27,24.9,2.73,0.10963855421686748,2018-03-19,23.0,-0.07630522088353409,20,31688.0
2018-02-27,24.9,1.7,0.06827309236947791,2018-03-19,24.0,-0.036144578313252955,20,11762.0
2018-02-27,24.9,1.42,0.0570281124497992,2018-03-19,25.0,0.004016064257028169,20,13857.0
2018-02-27,24.9,0.99,0.03975903614457831,2018-03-19,26.0,0.044176706827309294,20,14692.0
2018-02-27,24.9,0.63,0.02530120481927711,2018-03-19,27.0,0.08433734939759042,20,26567.0
2018-02-27,24.9,3.46,0.1389558232931727,2018-04-16,23.0,-0.07630522088353409,48,78981.0
2018-02-27,24.9,2.9,0.11646586345381527,2018-04-16,24.0,-0.036144578313252955,48,79544.0
2018-02-27,24.9,2.58,0.10361445783132531,2018-04-16,25.0,0.004016064257028169,48,64935.0
2018-02-27,24.9,2.01,0.08072289156626505,2018-04-16,26.0,0.044176706827309294,48,51911.0
2018-02-27,24.9,0.84,0.033734939759036145,2018-04-16,30.0,0.2048192771084338,48,6440.0
2018-02-28,24.77,0.1,0.004037141703673799,2018-04-16,33.0,0.3322567622123537,47,3000.0
2018-02-28,24.77,0.65,0.026241421073879695,2018-04-16,30.0,0.21114251110213972,47,1950.0
2018-02-28,24.77,0.84,0.03391199031085991,2018-03-19,26.0,0.04965684295518775,19,8700.0
2018-02-28,24.77,0.52,0.020993136859103756,2018-03-19,27.0,0.09002825999192574,19,25556.0
2018-02-28,24.77,1.63,0.06580540976988292,2018-03-19,24.0,-0.031085991118288234,19,12355.0
2018-02-28,24.77,4.4,0.17763423496164718,2018-03-19,20.0,-0.1925716592652402,19,4400.0
2018-02-28,24.77,1.13,0.045619701251513926,2018-03-19,25.0,0.009285425918449755,19,5876.0
2018-02-28,24.77,2.26,0.09123940250302785,2018-03-19,23.0,-0.07145740815502623,19,33295.0
2018-03-01,24.17,4.0,0.16549441456350847,2018-03-19,20.0,-0.17252792718245766,18,44575.0
2018-03-01,24.17,1.82,0.07529995862639635,2018-03-19,23.0,-0.0484071162598263,18,34519.0
2018-03-01,24.17,0.77,0.03185767480347538,2018-03-19,25.0,0.034340091021927935,18,4850.0
2018-03-01,24.17,0.43,0.01779064956557716,2018-03-19,27.0,0.11708729830368217,18,7506.0
2018-03-01,24.17,2.1,0.08688456764584195,2018-04-16,25.0,0.034340091021927935,46,7770.0
2018-03-01,24.17,1.68,0.06950765411667355,2018-04-16,26.0,0.07571369466280506,46,6216.0
2018-03-01,24.17,1.32,0.0546131568059578,2018-04-16,27.0,0.11708729830368217,46,4884.0
2018-03-02,24.71,1.85,0.07486847430190206,2018-03-19,23.0,-0.0692027519222987,17,3700.0
2018-03-02,24.71,1.08,0.04370700121408337,2018-03-19,24.0,-0.028733306353702987,17,1080.0
