date,stock_price,hist_volatility,stock_price_moving_average_ratio,last_30_days_return,last_60_days_return,last_90_days_return
2018-03-15,38.18100000000001,0.27906141637120374,1.000348087763031,-0.011213549489821973,0.0674923812452822,0.10349710982658988
2018-03-16,38.281000000000006,0.27620252066202716,1.002961120813834,-0.008623815196560608,0.0702882545363045,0.10638728323699434
2018-03-19,37.89100000000001,0.27478177397338194,0.9926854953048267,-0.016175936023264018,0.027775517400385582,0.0951156069364165
2018-03-20,37.851000000000006,0.2721462085641106,0.9917770641614737,-0.01721451939554439,0.019500632962534105,0.09395953757225448
2018-03-21,38.04100000000001,0.2696116037359048,0.9969101404157986,-0.012281248377213269,0.010734118022159326,0.0994508670520234
2018-03-22,38.27100000000001,0.26721294178320454,1.0029949579293584,-0.03560628968853938,0.016845125807051768,0.10609826589595395
2018-03-23,38.531000000000006,0.2649351630365876,1.0097539754918916,-0.03416553867749535,0.023753221563886744,0.11361271676300591
2018-03-26,38.75100000000001,0.262635274744149,1.015342505491832,-0.0432796760813745,-0.059829681927359914,0.11997109826589625
2018-03-27,38.281000000000006,0.26199293154271414,1.0027577922221158,-0.05488346829942718,-0.07123274377077418,0.10638728323699434
2018-03-28,38.531000000000006,0.2598721278718472,1.0092584689407065,-0.04871123839620775,-0.03713421795736804,0.11361271676300591
2018-03-29,39.55100000000001,0.2624605606739937,1.0358132089977574,-0.012804512779552666,-0.011645050853387158,0.14309248554913317
2018-04-02,35.63100000000001,0.33982681416036986,0.9325944793596521,-0.09865675039842144,-0.10219971275228656,0.029797687861271845
2018-04-03,36.02800000000001,0.33766987829107215,0.9440285909424789,-0.08861399913991531,-0.06308836531960249,0.036568173317605306
2018-04-04,35.71800000000001,0.33541562604085456,0.9367514396976702,-0.09645594596645657,-0.055928529893746165,0.01106802162651811
2018-04-05,35.82800000000001,0.33273912189343857,0.9405806256969462,-0.09527537183404448,-0.053021092139345374,0.008472429419878094
2018-04-06,35.71800000000001,0.3301662904169783,0.9385642211477823,-0.08182308938073568,-0.055928529893746165,0.005659261761973354
2018-04-09,34.36800000000001,0.33646856143724546,0.9039445603977175,-0.13038637686293358,-0.08799490499946913,-0.02327564157217141
2018-04-10,34.658000000000015,0.3342837850390023,0.912900741119142,-0.12304850585764508,-0.06968379234444594,-0.00456673464112315
2018-04-11,35.46800000000001,0.3347469732958967,0.9354524297649753,-0.10255307304977092,-0.0814730408660068,-0.0013796210265504512
2018-04-12,34.82800000000001,0.3341590387257306,0.9194454840367794,-0.10585094092577846,-0.0980473403428805,-0.019399160965171407
2018-04-13,34.06800000000001,0.3343853809154584,0.8993021804144686,-0.12062156371802467,-0.11772932097166793,-0.04750188721447118
2018-04-16,33.32800000000001,0.3345055176678092,0.8782849620340502,-0.12042437518144153,-0.14045494403466233,-0.07440219957230523
2018-04-17,33.74800000000001,0.33301754399387845,0.8909717003919523,-0.1093399488005067,-0.12804878048780474,-0.08559351884466321
2018-04-18,34.878000000000014,0.3364767702652569,0.9222832704077725,-0.07951756353751543,-0.09440722854027077,-0.053950687606802376
2018-04-19,34.81800000000001,0.3341493098934559,0.9209255215452224,-0.08012998335578964,-0.09596510359869113,-0.062191935787970755
2018-04-20,34.32800000000001,0.3328943258993073,0.9080955080023763,-0.097605215425462,-0.10868774990912376,-0.08791880330525786
2018-04-23,34.31800000000001,0.33063756252299875,0.906348313302863,-0.11439704781812078,-0.14491453630338352,-0.09132311277040778
2018-04-24,34.378000000000014,0.3284433027127764,0.9092038033524071,-0.11284870067869207,-0.1512443215484888,-0.13659994474721818
2018-04-25,34.79800000000001,0.32702435556018344,0.9215421295607545,-0.10201027070269159,-0.14087497531108026,-0.15573671058058558
2018-04-26,34.79800000000001,0.3248939083591743,0.9218900299327593,-0.09098508398422185,-0.14087497531108026,-0.15573671058058558
2018-04-27,35.17800000000001,0.3233790296652065,0.9323964040375062,-0.08702084036230552,-0.13149318585818667,-0.12092360746682637
2018-04-30,34.63800000000001,0.3225285540136523,0.9181816684813889,-0.027868990485812768,-0.1123923739237391,-0.14298438775762648
2018-05-02,33.74800000000001,0.32378168654304657,0.8956833919663582,-0.052847239763127475,-0.14629025321899253,-0.1496459797918712
2018-05-03,33.055000000000014,0.3237658739947627,0.8786445129474686,-0.08251915177084485,-0.16382079886671197,-0.14040151869766454
2018-05-04,33.085000000000015,0.32179575062419724,0.8810890757745471,-0.07371633350131572,-0.16306190078672408,-0.1255220172331762
2018-05-07,32.78500000000002,0.3201955529381737,0.8767786818719819,-0.04606028864059564,-0.1460238076632542,-0.1535859967986779
2018-05-08,32.615000000000016,0.3183806351409255,0.8738394221764042,-0.05100675046554913,-0.16821810206319626,-0.14517481784347608
2018-05-09,32.875000000000014,0.3168472592984006,0.8824426866205428,-0.04344157355679686,-0.16816376103843506,-0.12761384141810822
2018-05-10,33.53500000000002,0.316920761590747,0.9027035821463902,-0.0324023313520687,-0.1514637787505374,-0.09982820636710116
2018-05-11,32.93500000000002,0.3165136342130619,0.8889744510843357,-0.07141648810195086,-0.1666455808304443,-0.14707101051432075
2018-05-14,32.46500000000002,0.315567257570523,0.8805652542707227,-0.025894143062889827,-0.14970796993268884,-0.1592427616926498
2018-05-15,32.27500000000001,0.3155575518713734,0.8769750873659704,-0.03159505520883332,-0.1568924531752042,-0.1641632568498468
2018-05-16,32.795000000000016,0.3155139298798113,0.8927196071178665,-0.015992558809409325,-0.13449104008867527,-0.15420126889152502
2018-05-17,31.435,0.3229410498212322,0.8574283407266625,-0.0685373948085816,-0.1703834683697979,-0.1878100454733363
2018-05-18,31.575,0.3230847170919392,0.8637759613535585,-0.09470153105109277,-0.16668865957615295,-0.18016825050630947
2018-05-21,31.125,0.323551283884591,0.8544432922926032,-0.09304155253802701,-0.18672101591283233,-0.21567886301784103
2018-05-22,32.015,0.3269545208769499,0.8807890701927711,-0.06710764030537941,-0.1691105862811763,-0.19749837068230822
2018-05-23,31.175,0.32782369777832693,0.8591854294731526,-0.09158459117664229,-0.19550463213852567,-0.22322718891712776
2018-05-24,31.225,0.3278552971819364,0.8623232548012576,-0.09171563209029064,-0.19421434285566846,-0.22908848508789262
2018-05-25,30.605,0.32901689013575086,0.8468666900946619,-0.12049543077188365,-0.21021392996309796,-0.24439561524787684
2018-05-28,29.315,0.33594053044606254,0.8155548736831336,-0.15367515445464544,-0.25880508710272826,-0.2682957268370608
2018-05-29,29.435,0.33297478005678277,0.8210881864838802,-0.15021075119810648,-0.17389351968791242,-0.241444181012267
2018-05-30,29.255,0.33301989924658004,0.8181582101478223,-0.15540735608291506,-0.17894530044062773,-0.2503331283312835
2018-06-01,29.965,0.33563448179508465,0.8425171053484085,-0.11209553158705732,-0.15901883191602836,-0.24198730110546166
2018-06-04,30.272,0.3352119502671708,0.8581479083897114,-0.07665090742717762,-0.1550742436083513,-0.2355748592207269
2018-06-05,28.822,0.3441036125926802,0.8187514046926969,-0.12087845051090489,-0.1930679209362229,-0.2590935965656412
2018-06-06,28.341999999999995,0.331430766543233,0.8072364054249508,-0.1355192923593113,-0.17533752327746777,-0.26175405694042914
2018-06-07,27.841999999999995,0.32573048458462583,0.7969965425141319,-0.14634370688333645,-0.1898859404096838,-0.2899441483257251
2018-06-08,27.602,0.3229990126135409,0.7941531148361268,-0.16039543726235778,-0.19686918063314732,-0.3015864983173504
2018-06-11,27.082,0.32305048727901475,0.7859365193357482,-0.1658093331279844,-0.22240725852762167,-0.3047161818695285
2018-06-12,27.012,0.3222964679211339,0.7863805958168238,-0.16796550130910254,-0.20711518140190235,-0.30275418806948723
2018-06-13,26.462,0.3212281521547521,0.772761265567884,-0.18490682273217357,-0.20601296207393208,-0.3069327676069251
2018-06-14,25.392,0.32397122935727224,0.7456386441324271,-0.21326103795507392,-0.23811809889582358,-0.33669444371881624
2018-06-15,25.841999999999995,0.32550107404431194,0.7634697041642562,-0.21201402652843473,-0.2246159385501684,-0.31799107967591284
2018-06-18,25.012,0.32548584800405667,0.7465077969296943,-0.19640160642570278,-0.28163593543569443,-0.3391984359726296
2018-06-19,26.302,0.3379850074591852,0.7879464462722533,-0.1549558232931727,-0.23380330925192286,-0.308588102310665
2018-06-20,26.862,0.3403379441200999,0.8072034673360703,-0.1369638554216868,-0.2172620782096862,-0.2981108411068435
2018-06-21,25.751999999999995,0.34619769770792275,0.7781378954269141,-0.19562704982039686,-0.24960662043242654,-0.33165503101398897
2018-06-22,26.242,0.3417239706228968,0.7975539947337678,-0.15823576583801122,-0.23532839909085634,-0.3228045727852186
2018-06-25,26.202,0.34145460219597057,0.8047913382199029,-0.10619136960600373,-0.24702569113167439,-0.3155351218620204
2018-06-26,26.062,0.3414295511293709,0.8027958533309474,-0.11096708169878902,-0.25913923474899103,-0.3236095611325946
2018-06-27,25.642,0.3420063022857705,0.7921223737104434,-0.12529421797714485,-0.25971476413187855,-0.35167252408282995
2018-06-28,26.512,0.3430471884163922,0.8235141588426591,-0.09930355019534562,-0.23459784052197036,-0.2559288260222841
2018-06-29,27.001999999999995,0.34481140974677277,0.8430378062912293,-0.07701247649974376,-0.220451527224436,-0.24217675619544807
2018-07-02,26.8135,0.3443840522637425,0.8465340959424895,-0.1142474894291754,-0.1888216608682502,-0.2557594093482849
2018-07-03,28.0405,0.3535177633566671,0.8872743923166176,-0.07371498414376311,-0.1524709082665864,-0.21494764544487394
2018-07-04,28.430499999999995,0.3547420166572946,0.9010871172903413,-0.06083179175475699,-0.13281988714351137,-0.2064725912693986
2018-07-05,28.3705,0.35455775573392184,0.9034684429909425,-0.015665116924571485,-0.13464999237456202,-0.20570860630494453
2018-07-06,28.4505,0.3514870607495931,0.9101791951172353,0.0038282407734107154,-0.13220985206649424,-0.17218051675977672
2018-07-10,28.0805,0.3515062947559682,0.9061752926127081,0.03686950742190384,-0.14739638682252962,-0.20828634261869877
2018-07-11,27.9705,0.3510935391759274,0.9038545657203337,0.03280776899785837,-0.1384413984290779,-0.19689617549098445
2018-07-12,28.7805,0.35487962358502567,0.9333779689269526,0.06547090182141269,-0.11349145233328248,-0.15520429728777768
2018-07-13,29.3505,0.3569119557876603,0.9551171220627519,0.10915652633965689,-0.09593408285846344,-0.1193440950552091
2018-07-16,29.4805,0.3562924117290716,0.9670761200398444,0.1786542459619382,-0.062175918562112284,-0.1264519378926162
2018-07-17,30.3205,0.35970525028896283,0.9951132259514004,0.2122381256996641,-0.03973079968329375,-0.13066976317449433
2018-07-18,29.5805,0.35929553160418254,0.9708953237725768,0.18265232688309613,-0.04962248995983934,-0.1504250674938253
2018-07-19,29.9505,0.3597779154174478,0.9852833342550866,0.13871568701999856,-0.03773493975903609,-0.12751980890235398
2018-07-20,30.9805,0.364550389713795,1.021459858095434,0.15332067604794883,-0.004642570281124522,-0.09725217087242881
2018-07-23,30.6305,0.3648206055296151,1.0162836164509466,0.16901381573925653,-0.019039231385108088,-0.10900866833440023
2018-07-24,31.0805,0.36538924488412816,1.0309672015713236,0.1861880772460117,0.015536677013559885,-0.10683085234783629
2018-07-25,31.6405,0.36687492862083526,1.0490720647819969,0.20756049156552925,0.07932798908408657,-0.09073797344675007
2018-07-26,30.840499999999995,0.36875326404551073,1.0233771099092062,0.18335123935231348,0.05203820569674207,-0.1233014952527152
2018-07-27,31.180499999999995,0.3694247255144369,1.0361080329808612,0.21599329225489414,0.06363636363636342,-0.09981811882903216
2018-07-30,31.410499999999995,0.3695761747874142,1.050343538376654,0.17144348928711262,0.04823961288169516,-0.06926336375488965
2018-07-31,30.8105,0.3704255495343714,1.0295177892959562,0.14906670147500325,0.028216252294343443,-0.08704219509304284
2018-08-01,31.2105,0.37100483029385223,1.0424376450519626,0.16398456001640957,0.031002246300211457,-0.05580093783088832
2018-08-02,31.2175,0.3707786145013502,1.0442422168108836,0.11330040477166953,0.03123348308668085,-0.05644551911742521
2018-08-03,32.39750000000002,0.37629787731776526,1.0853768462747262,0.13953324774450074,0.07021339852008536,-0.011819429617202852
2018-08-06,32.1775,0.37611557146248503,1.0848840837153597,0.14590196043517747,0.1557179800301705,-0.013414073279166458
2018-08-07,31.697499999999994,0.3736617788312316,1.067368199515942,0.1288082477163866,0.1483769292080282,-0.035817490494297166
2018-08-08,30.947499999999994,0.333175356124074,1.041096541586526,0.10209932159327625,0.14273318071043473,-0.07715819293275748
2018-08-09,30.627499999999998,0.33279727296354206,1.0321887159509315,0.09070351311408262,0.1309172143859389,-0.07006224381357272
2018-08-10,29.1175,0.3425866661401177,0.9808486146922408,0.04100749003414306,0.07516062329222357,-0.10311104266132808
2018-08-13,29.677499999999995,0.3443538499296318,1.005389708265257,0.006682383270297167,0.16877362948960284,-0.08048024786986885
2018-08-14,30.177499999999995,0.3458019924692819,1.0222484436129091,0.023642746900493398,0.16776952248278,-0.0798139960359817
2018-08-15,29.817499999999995,0.340595904882644,1.0097326867290095,0.011431285086752131,0.19212777866624,-0.05145538412597434
2018-08-16,29.817499999999995,0.34018276298932093,1.0111843243114924,-0.016589436190036565,0.19212777866624,-0.05566112430720519
2018-08-17,28.9175,0.3409876068403545,0.9819940073005854,-0.02241341424249084,0.1561450503758196,-0.07092369477911645
2018-08-20,29.0975,0.3401983522265333,0.9938299695516731,-0.050048154617130025,0.12991223982603314,-0.09112915820709044
2018-08-21,28.3975,0.3406059157498328,0.9700080915380926,-0.0729011932550889,0.08213931864949317,-0.08909382518043303
2018-08-22,29.087499999999995,0.34169046615452675,0.9940031507379627,-0.05037462659767246,0.11012518128387119,-0.06845476381104904
2018-08-23,28.3675,0.3431146101759014,0.9709997132073513,-0.08728945802030215,0.08264636287306304,-0.0731089691226924
2018-08-24,28.6175,0.33845685639222645,0.9814322892680698,-0.09554210584535641,0.09218761926570483,-0.02379327989084092
2018-08-27,29.377499999999998,0.3418221405308936,1.012023436417534,-0.06472357969468802,0.10808313216656598,-0.0019534567691524033
2018-08-28,29.197499999999994,0.34126382082948253,1.0056473922710065,-0.07045414749844801,0.08130879194133767,-0.001965475987010923
2018-08-29,29.5475,0.34203762530550486,1.0176203185074228,-0.059311376768914736,0.10196356313051254,-0.013932921742032386
2018-08-30,28.2975,0.34904635281388063,0.9753271155044919,-0.08156310348744751,0.055345255188617604,-0.055648256299015535
2018-08-31,28.677499999999995,0.3491927707091855,0.9902371059035874,-0.08115858445074589,0.0695172208029535,-0.052672436575052974
2018-09-03,28.427499999999995,0.34934748759469153,0.9848086162793718,-0.11654106130059846,0.0020091292011066094,-0.013687460967316782
2018-09-04,27.7945,0.35026821688310794,0.9630917536212853,-0.13621319244813931,-0.02305759125498681,-0.019317620492555077
2018-09-05,27.964499999999997,0.3498871331430987,0.9694935048147428,-0.1309299976691789,-0.004130980573707847,0.004399827598592138
2018-09-06,28.7545,0.35121483709239215,0.9975490153563816,-0.09284643899361132,0.02400242160930181,0.0417542207086443
2018-09-10,28.8645,0.3498493383656984,1.002516012380865,-0.02739449077584013,0.0029186428310835335,0.06858063083074185
2018-09-11,28.0045,0.35314179648494115,0.9726111999927519,-0.056372672900345214,-0.045859525391390266,0.05829113445695716
2018-09-12,28.014499999999995,0.35294555032801783,0.9733393424128008,-0.0560357172942465,-0.04972778616373551,0.10328056080655305
2018-09-13,27.904499999999995,0.3529167522124902,0.9706050495621924,-0.07532101731422418,-0.05345906616237866,0.07981193406083122
2018-09-14,28.0245,0.35268309597108677,0.9752236330717444,-0.06013247254129273,-0.049388578891131414,0.12044218774988003
2018-09-17,28.814499999999995,0.3543252340667818,1.0018373626036503,-0.00972592147091691,-0.03792924992904981,0.09552505512888737
2018-09-18,29.0445,0.3535903383346375,1.0098072313561324,-0.0018214623249420336,-0.062490921708816836,0.08124860397587674
2018-09-19,29.174499999999995,0.3530334438525083,1.0141849272329395,0.002646275453217446,-0.04753432036695472,0.13290229885057472
2018-09-20,29.1145,0.35294734728706556,1.011048526003302,0.025248701470199798,-0.04949315225020818,0.10946193125523963
2018-09-21,29.5745,0.3529050330608433,1.0259526678565491,0.01674258702191682,-0.034475441145263734,0.1287115487367376
2018-09-24,28.7945,0.3486356274862137,0.9940605922146493,-0.019845119564292347,-0.06634133687845516,0.10484613613690423
2018-09-25,28.814499999999995,0.3485254823028309,0.9948366778507789,-0.019164326440303036,-0.07588075880758807,0.12372279853365556
2018-09-26,28.8845,0.34783122646481407,0.9973270314610223,-0.016781550506339837,-0.08041896817943034,0.08948777911888951
2018-09-27,29.534499999999998,0.3465528518097973,1.0178261048298143,0.011542084082541428,-0.059725251110297445,0.09378934893711588
2018-09-28,28.9845,0.34514471475955066,0.9972847551585476,-0.019054065487773886,-0.07723531939956368,0.08096667723348311
2018-10-01,28.6645,0.34555130752296104,0.9821716822431085,0.008336997625538843,-0.08178105229438619,0.022253526149676316
2018-10-02,30.331499999999995,0.3572633640734117,1.0395590274742303,0.06697739864567762,-0.06377035265066829,0.06686481067867256
2018-10-03,31.6315,0.3566319998519218,1.083501931797079,0.11270776536804168,-0.016968378525367193,0.11494333903174069
2018-10-04,31.781499999999998,0.3566504069232409,1.085755295406085,0.14344564572127574,-0.01230673607334331,0.1170805433999401
2018-10-05,31.311499999999995,0.35744680863691614,1.0667210132804466,0.11968746088791139,-0.026913215756351697,0.11506205373835916
2018-10-08,33.411500000000025,0.3714240683650615,1.1321033570718164,0.15752914479724317,0.09089870214676443,0.1898470468830692
2018-10-09,33.53150000000003,0.37113340294333513,1.1339983075848197,0.16168650071887716,0.15159268481154048,0.19881661035734177
2018-10-10,32.451500000000024,0.3657784765560662,1.095377061844113,0.12427029742417242,0.09347148513183488,0.12755164086794962
2018-10-11,32.26150000000001,0.36468858184280395,1.0860112462484055,0.1520112839008021,0.08706932861595545,0.09918059317558515
2018-10-15,32.43150000000003,0.3632634861402944,1.0873150443713373,0.12552707838067756,0.08766663871887426,0.06962286241981594
2018-10-16,33.96150000000003,0.37040080193697683,1.137150454243298,0.17862534487844783,0.17442724993516137,0.14810432548469527
2018-10-17,34.00150000000003,0.3686221600839034,1.1362313218422126,0.18001353485224572,0.1685368158776537,0.13525650656917335
2018-10-18,33.07150000000003,0.37203949443195816,1.1030067947930577,0.13864931398371566,0.13657530715697322,0.0674940688497613
2018-10-19,33.18150000000003,0.3700048268810454,1.1040500921188483,0.13734596993950313,0.14035570066156983,0.08328300223633393
2018-10-22,33.58150000000003,0.3627247749794504,1.1134427885731233,0.16624702634183708,0.18380188596104793,0.08046846093209653
2018-10-23,33.701500000000024,0.36189435776191275,1.1155874251696662,0.17041448887808522,0.17765353367694678,0.06513803511322593
2018-10-24,32.90150000000003,0.3597481746380415,1.0873103962057766,0.14263140530309704,0.11995574844694169,0.06682771031598166
2018-10-25,33.841500000000025,0.3533036409590138,1.1165716435047717,0.17446077495705392,0.15195302527444565,0.08534180016356474
2018-10-26,34.42150000000003,0.352767561594849,1.133826547250048,0.19169450743478444,0.17169602587013982,0.0958596647617846
2018-10-29,33.78150000000003,0.34635573683078014,1.1102565998668943,0.17851349229883756,0.19379803869599896,0.09642816572272532
2018-10-30,35.08150000000003,0.350265978664168,1.1511427260931322,0.22386575729561048,0.22331095806817305,0.12402877236827436
2018-10-31,34.631500000000024,0.35123412253547004,1.1339283459049663,0.20816689633518895,0.21823938088119005,0.1093617362056546
2018-11-01,36.591500000000025,0.3616081594820226,1.1958659740051167,0.20638610025880788,0.28718670301644644,0.1294544332124392
2018-11-05,37.36850000000003,0.3611241225528684,1.219092311194375,0.11843227631204839,0.2995705020083824,0.17891000867576431
2018-11-06,36.96850000000003,0.35855408060271676,1.2021695747838106,0.10646035047812877,0.28076010324100636,0.19455529525809948
2018-11-07,36.258500000000026,0.35977560617318943,1.1756366509646425,0.08521018212292172,0.2561624140380061,0.18385437923434916
2018-11-08,35.508500000000026,0.36167167367331,1.1487019540136933,0.05895948585658247,0.23017893952779458,0.21948999742423034
2018-11-09,36.02850000000003,0.35523945821125436,1.162962422381388,0.11022602961342319,0.24819414852154134,0.21400050543341034
2018-11-12,35.99850000000003,0.35479578459628075,1.1602261092057828,0.10998566208778493,0.2900607428909328,0.19289205533924395
2018-11-13,35.35850000000003,0.35640013164332685,1.1369201212208913,0.09025176140480697,0.26169958429231666,0.18583046868449848
2018-11-14,35.84850000000003,0.35690587207541313,1.150392840026315,0.10536052911521201,0.24411320689236446,0.202263771275259
2018-11-16,37.56850000000003,0.3635559834526149,1.203807084233954,0.10490713644986242,0.30380537576567473,0.29112466706761847
2018-11-19,37.40850000000003,0.3635758805992418,1.1932968427157726,0.11396155621398693,0.2848752339899374,0.31731666519940244
2018-11-21,36.99850000000003,0.36178914561812386,1.176823051855186,0.10175245298750797,0.28491552206150583,0.3042566317088227
2018-11-22,37.14850000000003,0.3606669911086077,1.1775016918946835,0.10228031393261429,0.29012485023181606,0.29810430680527744
2018-11-23,37.06850000000003,0.36074417587532354,1.171103709555999,0.12665076060361985,0.2873465418743173,0.2617989958301432
2018-11-26,36.53850000000003,0.35921878647249483,1.1477647727440226,0.08161271701967039,0.2371463881223664,0.2514256357564872
2018-11-27,38.01850000000003,0.36179810545643426,1.1915874402834108,0.12542367864067605,0.31168383101312874,0.2866909213977505
2018-11-28,38.78850000000003,0.3626041095116702,1.2122545565732974,0.14821721948403693,0.3531894852517932,0.3707394646170166
2018-11-29,39.26850000000003,0.35914361341710643,1.2217331452045626,0.11935065490358171,0.3699349369429096,0.3693139220643375
2018-11-30,38.80850000000003,0.35919146439996474,1.2013569366101446,0.12061273695912691,0.35388721240558985,0.36517456688066263
2018-12-03,38.14850000000003,0.36014280141111793,1.1712515230174916,0.02087319533831953,0.20033667385114076,0.372519743114646
2018-12-04,38.04550000000003,0.3592605106931915,1.1650661525719817,0.01811686313338772,0.21506475256694946,0.36049276761608595
2018-12-05,38.02550000000003,0.35619242353478126,1.1615919095076555,0.017581652996507643,0.138096164494261,0.3224190996191911
2018-12-06,38.43550000000003,0.3561760631658851,1.1695051882693366,0.039682432341047236,0.15036738847402853,0.3315837793829803
2018-12-07,38.25550000000003,0.35626854164866634,1.1591650417775337,0.055076740626336045,0.1449800218487648,0.32534774550052953
2018-12-10,37.52550000000003,0.35626507766560195,1.1277205541886983,0.04241843410142089,0.16316662275467708,0.3399810744701755
2018-12-11,37.95550000000004,0.3561447930331605,1.1384398993835314,0.05436337625178864,0.17032823026995392,0.3548519516678881
