date,premium,current_stock_price,premium_protection,strike_price,strike_margin,hist_volatility,implied_volatility,volatility_margin,last_30_days_return,cc_next_month_return,next_month_buy_and_hold_return,cc_better_than_buy_and_hold
2019-01-21,4.26,56.979235,0.07476407852790581,53.589235,-0.0594953582651645,0.3672598528083426,0.31216171168814016,0.8499750498213159,0.10619454938517348,-0.10126496082300865,-0.17602903935091443,True
2019-01-21,0.58,56.979235,0.010179146841827552,64.499235,0.13197790388024683,0.3672598528083426,0.29263487995007215,0.7968060699049125,0.10619454938517348,-0.07441307346439456,-0.08459222030622209,True
2019-01-21,1.5,56.979235,0.02632537976334712,59.999235,0.05300176459020547,0.3672598528083426,0.2787230224342481,0.7589259220764919,0.10619454938517348,-0.05826684054287496,-0.08459222030622209,True
2019-01-21,2.8,56.979235,0.049140708891581286,55.589235,-0.024394851914035006,0.3672598528083426,0.298525512311021,0.8128454826419833,0.10619454938517348,-0.12688833045933318,-0.17602903935091443,True
2019-01-21,0.07,56.979235,0.0012285177222895324,69.189235,0.21428859127364544,0.3672598528083426,0.3605131117084803,0.9816295164084186,0.10619454938517348,-0.1748005216286249,-0.17602903935091443,True
2019-01-21,0.89,56.979235,0.015619725326252625,59.689235,0.047561186105780355,0.3672598528083426,0.28839452246501335,0.7852601373652303,0.10619454938517348,-0.1604093140246618,-0.17602903935091443,True
2019-01-21,1.99,56.979235,0.03492500381937384,58.999235,0.035451511414640716,0.3672598528083426,0.2940172825174824,0.8005701692390471,0.10619454938517348,-0.0496672164868482,-0.08459222030622209,True
2019-01-21,2.21,56.979235,0.03878605951799809,56.589235,-0.006844598738470261,0.3672598528083426,0.2968398140384495,0.8082555492210515,0.10619454938517348,-0.13724297983291633,-0.17602903935091443,True
2019-01-21,0.2,56.979235,0.0035100506351129494,64.689235,0.1353124519836041,0.3672598528083426,0.31720307440184753,0.8637020136458596,0.10619454938517348,-0.17251898871580143,-0.17602903935091443,True
2019-01-21,2.47,56.979235,0.04334912534364493,56.089235,-0.015619725326252635,0.3672598528083426,0.2935986566957929,0.7994303065002033,0.10619454938517348,-0.13267991400726953,-0.17602903935091443,True
2019-01-21,0.35,56.979235,0.006142588611447661,62.689235,0.1002119456324746,0.3672598528083426,0.3010000350444054,0.8195832807281678,0.10619454938517348,-0.16988645073946673,-0.17602903935091443,True
2019-01-21,3.19,56.979235,0.055985307630051544,56.499235,-0.008424121524271149,0.3672598528083426,0.299623076362684,0.8158340043746752,0.10619454938517348,-0.028606912676170583,-0.08459222030622209,True
2019-01-21,0.25,56.979235,0.004387563293891186,63.689235,0.11776219880803934,0.3672598528083426,0.30448796966961794,0.8290804653470177,0.10619454938517348,-0.17164147605702323,-0.17602903935091443,True
2019-01-21,0.12,56.979235,0.0021060303810677694,66.189235,0.1616378317469512,0.3672598528083426,0.32216321327244185,0.8772078156894683,0.10619454938517348,-0.1739230089698467,-0.17602903935091443,True
2019-01-21,1.24,56.979235,0.021762313937700284,58.689235,0.030010932930215607,0.3672598528083426,0.29277208303164487,0.7971796557475348,0.10619454938517348,-0.1542667254132141,-0.17602903935091443,True
2019-01-21,0.23,56.979235,0.004036558230379892,68.499235,0.2021789165825058,0.3672598528083426,0.3024255683265128,0.823464819293319,0.10619454938517348,-0.08055566207584225,-0.08459222030622209,True
2019-01-21,3.1,56.979235,0.05440578484425072,55.089235,-0.03316997850181738,0.3672598528083426,0.29476406008466643,0.8026035457746897,0.10619454938517348,-0.12162325450666368,-0.17602903935091443,True
2019-01-21,0.42,56.979235,0.007371106333737193,62.189235,0.09143681904469222,0.3672598528083426,0.3010693271561223,0.8197719539827775,0.10619454938517348,-0.16865793301717721,-0.17602903935091443,True
2019-01-21,0.29,56.979235,0.005089573420913776,63.189235,0.10898707222025697,0.3672598528083426,0.3008838369457928,0.8192668886757174,0.10619454938517348,-0.17093946593000067,-0.17602903935091443,True
2019-01-21,4.84,56.979235,0.08494322536973337,56.999235,0.0003510050635112251,0.3672598528083426,0.28719241961565206,0.7819869703142468,0.10619454938517348,-0.004212060762135698,-0.089155286131869,True
2019-01-21,3.75,56.979235,0.0658134494083678,55.499235,-0.025974374699835896,0.3672598528083426,0.2992539675882371,0.814828970005619,0.10619454938517348,-0.018778770897854284,-0.08459222030622209,True
2019-01-21,1.03,56.979235,0.01807676077083169,59.189235,0.03878605951799798,0.3672598528083426,0.2863006509614246,0.7795588022272415,0.10619454938517348,-0.1579522785800827,-0.17602903935091443,True
2019-01-21,3.2,56.979235,0.05616081016180719,58.419235,0.025272364572813195,0.3672598528083426,0.25514873667742854,0.6947362602429074,0.10619454938517348,-0.09354284942576006,-0.14970365958756732,True
2019-01-21,6.01,56.979235,0.10547702158514412,53.919235,-0.05370377471722816,0.3672598528083426,0.2834529586681611,0.7718049127904084,0.10619454938517348,-0.04422663800242321,-0.14970365958756732,True
2019-01-21,0.09,56.979235,0.001579522785800827,86.919235,0.5254545800764084,0.3672598528083426,0.40626964375774904,1.1062185007457486,0.10619454938517348,-0.06774397725767992,-0.0693235000434808,True
2019-01-21,0.19,56.979235,0.003334548103357302,76.919235,0.349952048320761,0.3672598528083426,0.3460035978072948,0.9421220292974942,0.10619454938517348,-0.06598895194012354,-0.0693235000434808,True
2019-01-21,1.45,56.979235,0.02544786710456888,60.499235,0.06177689117798784,0.3672598528083426,0.29170879257480736,0.7942844564800222,0.10619454938517348,-0.05914435320165315,-0.08459222030622209,True
